match_id,team1,team2,team1_score,team2_score,winner,status,event,tournament
489422,Paper Rex,TALON,13,9,,Completed,Pacific X Asian Champions League Qualifier–Day 1,Esports World Cup 2025
489423,T1,Global Esports,7,13,,Completed,Pacific X Asian Champions League Qualifier–Day 1,Esports World Cup 2025
486231,Chet's Pets,Ambrosia,1,2,,Completed,Playoffs–Lower Round 1,Challengers 2025: North America ACE Stage 2
486230,YFP,Cubert Academy,2,0,,Completed,Playoffs–Lower Round 1,Challengers 2025: North America ACE Stage 2
487779,KCORP Blue Stars,FOKUS,1,2,,Completed,Group Stage–Day 3,Challengers 2025: EMEA Stage 2
487778,BBL PCIFIC,Pixel Lumina,2,0,,Completed,Group Stage–Day 3,Challengers 2025: EMEA Stage 2
487777,Bitfix Gaming,KOI Fénix,0,2,,Completed,Group Stage–Day 3,Challengers 2025: EMEA Stage 2
487780,Team Valiant,Enterprise Esports,0,2,,Completed,Group Stage–Day 3,Challengers 2025: EMEA Stage 2
484670,Reckoning Esports,DOT EXE,2,1,,Completed,Main Event–Lower Round 2,Challengers 2025: South Asia Split 2
484649,Gen.G Global Academy,SHERPA,1,2,,Completed,Playoffs–Lower Round 1,Challengers 2025: Korea WDG Stage 2
484669,S8UL Esports,Global Esports Academy,2,1,,Completed,Main Event–Lower Round 2,Challengers 2025: South Asia Split 2
484648,SLT Seongnam,DRX Academy,2,1,,Completed,Playoffs–Lower Round 1,Challengers 2025: Korea WDG Stage 2
488015,Cloud9,NRG,0,2,,Completed,Americas Qualifier–Lower Final,Esports World Cup 2025
486225,Winthrop University,Cubert Academy,2,0,,Completed,Playoffs–Upper Quarterfinals,Challengers 2025: North America ACE Stage 2
487856,9z Team,OXEN,0,2,,Completed,ACE Masters–Winner's (B),Challengers 2025: LATAM South ACE Stage 2
486224,Chet's Pets,TSM,1,2,,Completed,Playoffs–Upper Quarterfinals,Challengers 2025: North America ACE Stage 2
487851,LEVIATÁN Academy,Farenvehn,2,0,,Completed,ACE Masters–Winner's (A),Challengers 2025: LATAM South ACE Stage 2
487776,UCAM Esports Club,Enterprise Esports,0,2,,Completed,Group Stage–Day 2,Challengers 2025: EMEA Stage 2
487774,BBL PCIFIC,CGN Esports,2,0,,Completed,Group Stage–Day 2,Challengers 2025: EMEA Stage 2
487997,FUT Esports,Natus Vincere,2,0,,Completed,EMEA Qualifier–Lower Final,Esports World Cup 2025
487773,Bitfix Gaming,ULF Esports,0,2,,Completed,Group Stage–Day 2,Challengers 2025: EMEA Stage 2
487775,KCORP Blue Stars,Zero Tenacity,2,1,,Completed,Group Stage–Day 2,Challengers 2025: EMEA Stage 2
484664,Revenant XSpark,S8UL Esports,2,1,,Completed,Main Event–Upper Semifinals,Challengers 2025: South Asia Split 2
484644,SLT Seongnam,FEARX,0,2,,Completed,Playoffs–Upper Semifinals,Challengers 2025: Korea WDG Stage 2
484663,Velocity Gaming,Reckoning Esports,2,0,,Completed,Main Event–Upper Semifinals,Challengers 2025: South Asia Split 2
484643,T1 Academy,Gen.G Global Academy,2,1,,Completed,Playoffs–Upper Semifinals,Challengers 2025: Korea WDG Stage 2
487843,Six Karma,KTANA Esports,2,0,,Completed,ACE Masters–Winner's (B),Challengers 2025: LATAM North ACE Stage 2
488014,KRÜ Esports,NRG,0,2,,Completed,Americas Qualifier–Lower Round 3,Esports World Cup 2025
486223,Ambrosia,Burger Boyz,1,2,,Completed,Playoffs–Upper Quarterfinals,Challengers 2025: North America ACE Stage 2
487838,E-Xolos LAZER,AB3 Esports,2,1,,Completed,ACE Masters–Winner's (A),Challengers 2025: LATAM North ACE Stage 2
486222,ENVY,YFP,2,0,,Completed,Playoffs–Upper Quarterfinals,Challengers 2025: North America ACE Stage 2
487768,Zero Tenacity,FOKUS,0,2,,Completed,Group Stage–Day 1,Challengers 2025: EMEA Stage 2
487769,UCAM Esports Club,Team Valiant,2,0,,Completed,Group Stage–Day 1,Challengers 2025: EMEA Stage 2
487996,Natus Vincere,Gentle Mates,2,1,,Completed,EMEA Qualifier–Lower Round 3,Esports World Cup 2025
487766,KOI Fénix,ULF Esports,2,1,,Completed,Group Stage–Day 1,Challengers 2025: EMEA Stage 2
487767,Pixel Lumina,CGN Esports,1,2,,Completed,Group Stage–Day 1,Challengers 2025: EMEA Stage 2
484642,FEARX,SHERPA,2,0,,Completed,Playoffs–Upper Round 1,Challengers 2025: Korea WDG Stage 2
484641,DRX Academy,Gen.G Global Academy,1,2,,Completed,Playoffs–Upper Round 1,Challengers 2025: Korea WDG Stage 2
488009,100 Thieves,Cloud9,2,0,,Completed,Americas Qualifier–Upper Final,Esports World Cup 2025
488012,KRÜ Esports,LEVIATÁN,2,0,,Completed,Americas Qualifier–Lower Round 2,Esports World Cup 2025
488013,NRG,2Game Esports,2,0,,Completed,Americas Qualifier–Lower Round 2,Esports World Cup 2025
482513,FNATIC,Team Heretics,3,0,,Completed,Playoffs–Grand Final,VCT 2025: EMEA Stage 1
487991,FUT Esports,Karmine Corp,1,2,,Completed,EMEA Qualifier–Upper Final,Esports World Cup 2025
487994,Natus Vincere,GIANTX,2,0,,Completed,EMEA Qualifier–Lower Round 2,Esports World Cup 2025
487995,Team Vitality,Gentle Mates,1,2,,Completed,EMEA Qualifier–Lower Round 2,Esports World Cup 2025
484668,XØ IND,DOT EXE,1,2,,Completed,Main Event–Lower Round 1,Challengers 2025: South Asia Split 2
464796,NAOS,Motiv Esports,1,3,,Completed,Playoffs–Grand Final,Challengers 2025: Southeast Asia Split 2
481652,Paper Rex,DRX,1,3,,Completed,Main Event–Grand Final,HERO ESPORTS ASIAN CHAMPIONS LEAGUE 2025
484667,Asterisk,Global Esports Academy,0,2,,Completed,Main Event–Lower Round 1,Challengers 2025: South Asia Split 2
474080,RIDDLE ORDER,FENNEL,3,0,,Completed,Playoffs–Grand Final,Challengers 2025: Japan Split 2
488007,100 Thieves,NRG,2,1,,Completed,Americas Qualifier–Upper Semifinals,Esports World Cup 2025
488008,KRÜ Esports,Cloud9,1,2,,Completed,Americas Qualifier–Upper Semifinals,Esports World Cup 2025
488010,FURIA,LEVIATÁN,0,2,,Completed,Americas Qualifier–Lower Round 1,Esports World Cup 2025
482512,Team Heretics,Team Liquid,3,0,,Completed,Playoffs–Lower Final,VCT 2025: EMEA Stage 1
487989,FUT Esports,Team Vitality,2,0,,Completed,EMEA Qualifier–Upper Semifinals,Esports World Cup 2025
487990,Natus Vincere,Karmine Corp,0,2,,Completed,EMEA Qualifier–Upper Semifinals,Esports World Cup 2025
487992,Apeks,GIANTX,0,2,,Completed,EMEA Qualifier–Lower Round 1,Esports World Cup 2025
487993,Gentle Mates,KOI,2,0,,Completed,EMEA Qualifier–Lower Round 1,Esports World Cup 2025
484662,S8UL Esports,DOT EXE,2,0,,Completed,Main Event–Upper Quarterfinals,Challengers 2025: South Asia Split 2
464798,FULL SENSE,Motiv Esports,2,3,,Completed,Playoffs–Lower Final,Challengers 2025: Southeast Asia Split 2
484661,XØ IND,Revenant XSpark,0,2,,Completed,Main Event–Upper Quarterfinals,Challengers 2025: South Asia Split 2
474079,NOEZ FOXX,FENNEL,0,2,,Completed,Playoffs–Semifinals,Challengers 2025: Japan Split 2
474078,RIDDLE ORDER,QT DIG∞,2,0,,Completed,Playoffs–Semifinals,Challengers 2025: Japan Split 2
488003,100 Thieves,FURIA,2,0,,Completed,Americas Qualifier–Upper Quarterfinals,Esports World Cup 2025
488004,LEVIATÁN,NRG,0,2,,Completed,Americas Qualifier–Upper Quarterfinals,Esports World Cup 2025
488005,Cloud9,2Game Esports,2,0,,Completed,Americas Qualifier–Upper Quarterfinals,Esports World Cup 2025
487926,:3,Fisher Fumblers,2,0,,Completed,Swiss Stage–Round 7,Game Changers 2025: North America Stage 1
487925,Ghost Gaming,Prosperity X,2,0,,Completed,Swiss Stage–Round 7,Game Changers 2025: North America Stage 1
479315,Team Liquid Brazil,MIBR GC,3,0,,Completed,Main Stage–Grand Final,Game Changers 2025: Brazil Stage 1
482511,Team Liquid,BBL Esports,2,1,,Completed,Playoffs–Lower Round 3,VCT 2025: EMEA Stage 1
482515,Team Heretics,FNATIC,0,2,,Completed,Playoffs–Upper Final,VCT 2025: EMEA Stage 1
484660,Global Esports Academy,Reckoning Esports,0,2,,Completed,Main Event–Upper Quarterfinals,Challengers 2025: South Asia Split 2
481657,Xi Lai Gaming,DRX,1,2,,Completed,Main Event–Lower Final,HERO ESPORTS ASIAN CHAMPIONS LEAGUE 2025
484659,Asterisk,Velocity Gaming,0,2,,Completed,Main Event–Upper Quarterfinals,Challengers 2025: South Asia Split 2
481656,DRX,Bilibili Gaming,2,0,,Completed,Main Event–Lower Round 3,HERO ESPORTS ASIAN CHAMPIONS LEAGUE 2025
487855,Rebirth Esports,OXEN,1,2,,Completed,ACE Masters–Opening (B),Challengers 2025: LATAM South ACE Stage 2
485880,Shopify Rebellion Gold,Prosperity Esports,1,3,,Completed,Promotion/Relegation–Promotion Match,Challengers 2025: North America ACE Stage 2
485881,Pigeons,SaD Esports,2,3,,Completed,Promotion/Relegation–Promotion Match,Challengers 2025: North America ACE Stage 2
487854,9z Team,Zen eSports,2,0,,Completed,ACE Masters–Opening (B),Challengers 2025: LATAM South ACE Stage 2
481655,Bilibili Gaming,Trace Esports,2,0,,Completed,Main Event–Lower Round 2,HERO ESPORTS ASIAN CHAMPIONS LEAGUE 2025
481651,Xi Lai Gaming,Paper Rex,0,2,,Completed,Main Event–Upper Final,HERO ESPORTS ASIAN CHAMPIONS LEAGUE 2025
485014,Ninetails,CNE Changers,3,1,,Completed,Playoffs–Grand Final,Game Changers 2025: Korea Stage 1
487842,KTANA Esports,FUEGO,2,1,,Completed,ACE Masters–Opening (B),Challengers 2025: LATAM North ACE Stage 2
487841,Six Karma,Chivas Esports,2,0,,Completed,ACE Masters–Opening (B),Challengers 2025: LATAM North ACE Stage 2
485877,SaD Esports,Prosperity Esports,2,1,,Completed,Promotion/Relegation–Relegation,Challengers 2025: North America ACE Stage 2
481654,Bilibili Gaming,DRX,0,2,,Completed,Main Event–Lower Round 2,HERO ESPORTS ASIAN CHAMPIONS LEAGUE 2025
481653,Trace Esports,ZETA DIVISION,2,1,,Completed,Main Event–Lower Round 1,HERO ESPORTS ASIAN CHAMPIONS LEAGUE 2025
487850,Farenvehn,Las Cabras,2,0,,Completed,ACE Masters–Opening (A),Challengers 2025: LATAM South ACE Stage 2
485879,SaD Esports,Nightblood Gaming,2,0,,Completed,Promotion/Relegation–Relegation,Challengers 2025: North America ACE Stage 2
487849,LEVIATÁN Academy,ShindeN,2,0,,Completed,ACE Masters–Opening (A),Challengers 2025: LATAM South ACE Stage 2
484221,VillianArc,Yung,0,2,,Completed,Relegations–Lower Final,Challengers 2025: MENA Resilience GCC-Pakistan-Iraq Split 1
484626,DOT EXE GC,Zodiac Gods,1,3,,Completed,Main Event–Grand Final,Game Changers 2025: South Asia Split 1
475216,Gen.G Global Academy,T1 Academy,0,2,,Completed,Round Robin–Week 4,Challengers 2025: Korea WDG Stage 2
484632,Asterisk Women,Zodiac Gods,0,2,,Completed,Main Event–Lower Final,Game Changers 2025: South Asia Split 1
475215,Dplus Esports,FEARX,2,1,,Completed,Round Robin–Week 4,Challengers 2025: Korea WDG Stage 2
487837,FUSION,AB3 Esports,1,2,,Completed,ACE Masters–Opening (A),Challengers 2025: LATAM North ACE Stage 2
486509,Ghost Gaming,YFP X,1,2,,Completed,Swiss Stage–Round 6,Game Changers 2025: North America Stage 1
486510,Teevee,Berzerkers Dawn,2,1,,Completed,Swiss Stage–Round 6,Game Changers 2025: North America Stage 1
487836,E-Xolos LAZER,Contra,2,0,,Completed,ACE Masters–Opening (A),Challengers 2025: LATAM North ACE Stage 2
486507,FlyQuest RED,:3,2,1,,Completed,Swiss Stage–Round 6,Game Changers 2025: North America Stage 1
486508,Teddy Tactics,Prosperity X,1,2,,Completed,Swiss Stage–Round 6,Game Changers 2025: North America Stage 1
485878,Nightblood Gaming,Prosperity Esports,1,2,,Completed,Promotion/Relegation–Relegation,Challengers 2025: North America ACE Stage 2
484185,Orgless 2.0,VoidWalkers,2,0,,Completed,Relegations–Lower Bracket Final,Challengers 2025: MENA Resilience North Africa and Levant Split 1
484215,NOBLES,VillianArc,2,0,,Completed,Relegations–Upper Final,Challengers 2025: MENA Resilience GCC-Pakistan-Iraq Split 1
485446,TeamOrangeGaming,XPERION NXT,3,0,,Completed,Groups Phase–Relegation,Challengers 2025: DACH Evolution Split 2
475214,FN Pocheon,DRX Academy,2,0,,Completed,Round Robin–Week 4,Challengers 2025: Korea WDG Stage 2
484631,Team Celestials,Zodiac Gods,0,2,,Completed,Main Event–Lower Round 3,Game Changers 2025: South Asia Split 1
484625,DOT EXE GC,Asterisk Women,2,0,,Completed,Main Event–Upper Final,Game Changers 2025: South Asia Split 1
485380,EDward Gaming,Titan Esports Club,3,0,,Completed,Main Event–Grand Final,China Evolution Series: Act 2 X Asian Champions League
475213,SLT Seongnam,SHERPA,2,1,,Completed,Round Robin–Week 4,Challengers 2025: Korea WDG Stage 2
482509,Team Liquid,Natus Vincere,2,1,,Completed,Playoffs–Lower Round 2,VCT 2025: EMEA Stage 1
482510,BBL Esports,FUT Esports,2,1,,Completed,Playoffs–Lower Round 2,VCT 2025: EMEA Stage 1
485381,Trace Esports,Wolves Esports,3,0,,Completed,Main Event–Consolation Final,China Evolution Series: Act 2 X Asian Champions League
473844,Gen.G,Rex Regum Qeon,1,3,,Completed,Playoffs–Grand Final,VCT 2025: Pacific Stage 1
482508,Team Liquid,FNATIC,1,2,,Completed,Playoffs–Upper Semifinals,VCT 2025: EMEA Stage 1
482507,Team Heretics,BBL Esports,2,0,,Completed,Playoffs–Upper Semifinals,VCT 2025: EMEA Stage 1
485379,Titan Esports Club,Wolves Esports,2,1,,Completed,Main Event–Semifinals,China Evolution Series: Act 2 X Asian Champions League
485378,EDward Gaming,Trace Esports,2,0,,Completed,Main Event–Semifinals,China Evolution Series: Act 2 X Asian Champions League
473843,Rex Regum Qeon,Paper Rex,3,2,,Completed,Playoffs–Lower Final,VCT 2025: Pacific Stage 1
485319,Berzerkers Dawn,Teevee,1,2,,Completed,Swiss Stage–Round 5,Game Changers 2025: North America Stage 1
485317,Teddy Tactics,Evolution,2,1,,Completed,Swiss Stage–Round 5,Game Changers 2025: North America Stage 1
485313,FlyQuest RED,Wadadaa,0,2,,Completed,Swiss Stage–Round 5,Game Changers 2025: North America Stage 1
485314,Ghost Gaming,Aussie and Friends,1,2,,Completed,Swiss Stage–Round 5,Game Changers 2025: North America Stage 1
485315,YFP X,Fisher Fumblers,2,0,,Completed,Swiss Stage–Round 5,Game Changers 2025: North America Stage 1
485316,:3,kessoku band,2,0,,Completed,Swiss Stage–Round 5,Game Changers 2025: North America Stage 1
482506,FUT Esports,Team Vitality,2,0,,Completed,Playoffs–Lower Round 1,VCT 2025: EMEA Stage 1
482505,Natus Vincere,Karmine Corp,2,1,,Completed,Playoffs–Lower Round 1,VCT 2025: EMEA Stage 1
485377,Wolves Esports,TYLOO,2,1,,Completed,Main Event–Quarterfinals,China Evolution Series: Act 2 X Asian Champions League
473842,DRX,Paper Rex,0,2,,Completed,Playoffs–Lower Round 3,VCT 2025: Pacific Stage 1
485376,Dragon Ranger Gaming,Titan Esports Club,0,2,,Completed,Main Event–Quarterfinals,China Evolution Series: Act 2 X Asian Champions League
473841,Gen.G,Rex Regum Qeon,2,0,,Completed,Playoffs–Upper Final,VCT 2025: Pacific Stage 1
485375,Trace Esports,Nova Esports,2,1,,Completed,Main Event–Quarterfinals,China Evolution Series: Act 2 X Asian Champions League
485374,EDward Gaming,FunPlus Phoenix,2,0,,Completed,Main Event–Quarterfinals,China Evolution Series: Act 2 X Asian Champions League
485588,Landor,TSM,1,2,,Completed,Swiss Stage–Round 7,Challengers 2025: North America ACE Stage 2
485000,CINTANEGRA Esports,KTANA Esports,2,3,,Completed,Promotion/Relegation–Decider,Challengers 2025: LATAM North ACE Stage 2
485587,YFP,Blue Otter,2,1,,Completed,Swiss Stage–Round 7,Challengers 2025: North America ACE Stage 2
484994,Las Cabras,Kaos Latin Gamers,3,0,,Completed,Promotion/Relegation–Decider,Challengers 2025: LATAM South ACE Stage 2
482504,FNATIC,FUT Esports,2,0,,Completed,Playoffs–Upper Round 1,VCT 2025: EMEA Stage 1
482503,BBL Esports,Natus Vincere,2,0,,Completed,Playoffs–Upper Round 1,VCT 2025: EMEA Stage 1
464795,FULL SENSE,NAOS,0,2,,Completed,Playoffs–Upper Final,Challengers 2025: Southeast Asia Split 2
475208,SLT Seongnam,Dplus Esports,2,0,,Completed,Round Robin–Week 3,Challengers 2025: Korea WDG Stage 2
464797,Motiv Esports,Sharper Esport,2,0,,Completed,Playoffs–Lower Round 1,Challengers 2025: Southeast Asia Split 2
485373,JDG Esports,TYLOO,0,2,,Completed,Main Event–Round of 12,China Evolution Series: Act 2 X Asian Champions League
475207,FEARX,FN Pocheon,2,1,,Completed,Round Robin–Week 3,Challengers 2025: Korea WDG Stage 2
485372,Titan Esports Club,Bilibili Gaming,2,0,,Completed,Main Event–Round of 12,China Evolution Series: Act 2 X Asian Champions League
485371,Nova Esports,Xi Lai Gaming,2,1,,Completed,Main Event–Round of 12,China Evolution Series: Act 2 X Asian Champions League
485370,FunPlus Phoenix,All Gamers,2,1,,Completed,Main Event–Round of 12,China Evolution Series: Act 2 X Asian Champions League
481899,Burger Boyz,TSM,2,1,,Completed,Swiss Stage–Round 6,Challengers 2025: North America ACE Stage 2
454576,Artic Tiger,F4TALITY,0,3,,Completed,Relegation–Decider,Challengers 2025: Brazil Gamers Club Split 2
481898,Cubert Academy,YFP,2,0,,Completed,Swiss Stage–Round 6,Challengers 2025: North America ACE Stage 2
464794,Sharper Esport,NAOS,1,2,,Completed,Playoffs–Upper Semifinals,Challengers 2025: Southeast Asia Split 2
479488,Team HYG,Auraldynx NineCrest GC,2,0,,Completed,Group Stage–Decider (B),Game Changers 2025: China Stage 1
475206,Gen.G Global Academy,DRX Academy,0,2,,Completed,Round Robin–Week 3,Challengers 2025: Korea WDG Stage 2
464793,FULL SENSE,Motiv Esports,2,1,,Completed,Playoffs–Upper Semifinals,Challengers 2025: Southeast Asia Split 2
479483,Dream Chaser,1one GC,1,2,,Completed,Group Stage–Decider (A),Game Changers 2025: China Stage 1
475205,T1 Academy,SHERPA,2,1,,Completed,Round Robin–Week 3,Challengers 2025: Korea WDG Stage 2
481897,Funhavers,Winthrop University,1,2,,Completed,Swiss Stage–Round 6,Challengers 2025: North America ACE Stage 2
454574,Artic Tiger,Agropesca Jacare,1,2,,Completed,Relegation–Winner's,Challengers 2025: Brazil Gamers Club Split 2
454575,F4TALITY,TUNG TUNG TUNG SAHUR,2,0,,Completed,Relegation–Elimination,Challengers 2025: Brazil Gamers Club Split 2
481895,Shopify Rebellion Black,Blue Otter,1,2,,Completed,Swiss Stage–Round 6,Challengers 2025: North America ACE Stage 2
481896,Landor,QoR,2,0,,Completed,Swiss Stage–Round 6,Challengers 2025: North America ACE Stage 2
484183,Orgless 2.0,3BL Esports,0,2,,Completed,Relegations–Upper Bracket Final,Challengers 2025: MENA Resilience North Africa and Levant Split 1
484219,Yung,Terminator's Den,2,0,,Completed,Relegations–Lower Round 2,Challengers 2025: MENA Resilience GCC-Pakistan-Iraq Split 1
464792,RRQ Academy,NAOS,1,2,,Completed,Playoffs–Knockout Round,Challengers 2025: Southeast Asia Split 2
464791,XGOD,Motiv Esports,0,2,,Completed,Playoffs–Knockout Round,Challengers 2025: Southeast Asia Split 2
479497,Team Unicorn,Team 1Z,2,0,,Completed,Group Stage–Elimination (D),Game Changers 2025: China Stage 1
481613,Aussie and Friends,YFP X,2,0,,Completed,Swiss Stage–Round 4,Game Changers 2025: North America Stage 1
481611,Ghost Gaming,Fisher Fumblers,2,1,,Completed,Swiss Stage–Round 4,Game Changers 2025: North America Stage 1
454573,Agropesca Jacare,TUNG TUNG TUNG SAHUR,2,1,,Completed,Relegation–Opening,Challengers 2025: Brazil Gamers Club Split 2
481614,Shopify Rebellion Gold,FlyQuest RED,2,0,,Completed,Swiss Stage–Round 4,Game Changers 2025: North America Stage 1
481612,Wadadaa,:3,2,1,,Completed,Swiss Stage–Round 4,Game Changers 2025: North America Stage 1
481610,Catnappers,Evolution,0,2,,Completed,Swiss Stage–Round 4,Game Changers 2025: North America Stage 1
481615,Prosperity X,Teevee,1,2,,Completed,Swiss Stage–Round 4,Game Changers 2025: North America Stage 1
481616,Teddy Tactics,kessoku band,0,2,,Completed,Swiss Stage–Round 4,Game Changers 2025: North America Stage 1
454572,F4TALITY,Artic Tiger,1,2,,Completed,Relegation–Opening,Challengers 2025: Brazil Gamers Club Split 2
484213,Yung,NOBLES,0,2,,Completed,Relegations–Upper Semifinals,Challengers 2025: MENA Resilience GCC-Pakistan-Iraq Split 1
475902,Sentinels,G2 Esports,1,3,,Completed,Playoffs–Grand Final,VCT 2025: Americas Stage 1
